dim_1,dim_2,gene,0,1
47.0,439.0,CD14,37.767133956386296,399.00233644859816
47.0,583.0,CD11c,59.33830275229358,566.4254587155963
47.0,592.0,CD11c,62.5959595959596,600.2222222222222
47.0,1036.0,CD11c,56.510222222222225,1015.8746666666667
47.0,1869.0,CD11c,34.39081632653061,1878.0724489795919
48.0,799.0,SLA-DRB1,56.34039900249377,808.8765586034913
48.0,892.0,CD14,18.135280553420447,918.3289777094543
49.0,829.0,SLA-DRB1,35.794376098418276,824.8611599297012
49.0,1105.0,CD11c,60.328445747800586,1094.5131964809384
50.0,400.0,CD14,37.767133956386296,399.00233644859816
50.0,408.0,CD14,37.767133956386296,399.00233644859816
50.0,710.0,CD14,57.50884086444008,696.7426326129666
50.0,1792.0,CD14,48.43031784841076,1808.9070904645478
50.0,1839.0,CD14,57.5736568457539,1838.3812824956672
51.0,403.0,CD14,37.767133956386296,399.00233644859816
52.0,1319.0,CD11c,52.485175202156334,1332.066037735849
52.0,1799.0,CD14,48.43031784841076,1808.9070904645478
53.0,828.0,CD11c,56.34039900249377,808.8765586034913
53.0,1057.0,CD11c,56.87581699346405,1052.8366013071895
53.0,1796.0,CD14,48.43031784841076,1808.9070904645478
54.0,391.0,CD14,37.767133956386296,399.00233644859816
54.0,687.0,SLA-DRB1,57.50884086444008,696.7426326129666
55.0,730.0,CD14,34.495555555555555,727.2266666666667
54.0,1048.0,CD11c,56.87581699346405,1052.8366013071895
54.0,1811.0,SLA-DRB1,48.43031784841076,1808.9070904645478
55.0,419.0,CD14,37.767133956386296,399.00233644859816
55.0,545.0,CD11c,59.33830275229358,566.4254587155963
55.0,1059.0,CD11c,56.87581699346405,1052.8366013071895
57.0,706.0,SLA-DRB1,57.50884086444008,696.7426326129666
57.0,1052.0,CD11c,56.87581699346405,1052.8366013071895
58.0,709.0,CD11c,57.50884086444008,696.7426326129666
58.0,1799.0,CD14,48.43031784841076,1808.9070904645478
58.0,1902.0,CD11c,34.39081632653061,1878.0724489795919
59.0,1895.0,CD11c,34.39081632653061,1878.0724489795919
60.0,1214.0,SLA-DRB1,60.48106904231626,1228.008908685969
60.0,1314.0,CD14,52.485175202156334,1332.066037735849
61.0,536.0,CD11c,59.33830275229358,566.4254587155963
61.0,577.0,SLA-DRB1,59.33830275229358,566.4254587155963
61.0,670.0,CD14,45.64969450101833,661.0142566191446
61.0,1905.0,CD11c,34.39081632653061,1878.0724489795919
62.0,441.0,CD14,37.767133956386296,399.00233644859816
62.0,1057.0,CD11c,56.87581699346405,1052.8366013071895
63.0,670.0,CD14,45.64969450101833,661.0142566191446
63.0,957.0,CD14,62.193617021276594,939.9021276595745
64.0,536.0,CD11c,59.33830275229358,566.4254587155963
64.0,538.0,CD11c,59.33830275229358,566.4254587155963
64.0,712.0,CD14,57.50884086444008,696.7426326129666
65.0,407.0,CD14,37.767133956386296,399.00233644859816
65.0,418.0,SLA-DRB1,37.767133956386296,399.00233644859816
65.0,915.0,CD14,74.22519083969466,904.1374045801526
66.0,404.0,CD11c,37.767133956386296,399.00233644859816
68.0,585.0,CD11c,89.7364238410596,581.9006622516556
69.0,553.0,CD11c,59.33830275229358,566.4254587155963
69.0,926.0,CD14,62.193617021276594,939.9021276595745
70.0,1351.0,CD14,52.485175202156334,1332.066037735849
71.0,550.0,CD11c,59.33830275229358,566.4254587155963
71.0,641.0,CD11c,45.64969450101833,661.0142566191446
71.0,1342.0,CD14,52.485175202156334,1332.066037735849
72.0,537.0,CD14,59.33830275229358,566.4254587155963
72.0,543.0,CD11c,59.33830275229358,566.4254587155963
72.0,920.0,SLA-DRB1,74.22519083969466,904.1374045801526
72.0,1040.0,SLA-DRB1,56.510222222222225,1015.8746666666667
72.0,1348.0,CD14,52.485175202156334,1332.066037735849
74.0,581.0,CD14,89.7364238410596,581.9006622516556
75.0,891.0,SLA-DRB1,74.22519083969466,904.1374045801526
75.0,933.0,CD14,62.193617021276594,939.9021276595745
75.0,1247.0,SLA-DRB1,91.105,1238.135
76.0,319.0,CD14,69.6269035532995,327.5279187817259
76.0,898.0,SLA-DRB1,74.22519083969466,904.1374045801526
76.0,928.0,CD14,62.193617021276594,939.9021276595745
76.0,1386.0,CD14,83.08648648648649,1393.0486486486486
77.0,326.0,CD14,69.6269035532995,327.5279187817259
77.0,763.0,SLA-DRB1,42.73894912427023,760.4503753127607
77.0,1339.0,CD14,52.485175202156334,1332.066037735849
78.0,951.0,CD14,62.193617021276594,939.9021276595745
78.0,1356.0,CD14,115.47912885662431,1345.9709618874774
78.0,1392.0,CD14,83.08648648648649,1393.0486486486486
78.0,1857.0,CD11c,63.727158948685855,1864.1063829787233
80.0,525.0,CD14,106.4437627811861,531.9038854805726
81.0,946.0,CD14,62.193617021276594,939.9021276595745
81.0,1273.0,SLA-DRB1,78.82555780933063,1272.0750507099392
82.0,887.0,CD14,87.36756756756756,878.4126126126126
82.0,930.0,SLA-DRB1,103.55849889624724,945.1832229580574
82.0,1348.0,CD11c,115.47912885662431,1345.9709618874774
83.0,1335.0,CD14,90.52898550724638,1312.3101449275362
83.0,1400.0,CD11c,83.08648648648649,1393.0486486486486
84.0,524.0,CD14,106.4437627811861,531.9038854805726
84.0,1339.0,CD14,115.47912885662431,1345.9709618874774
85.0,594.0,CD14,89.7364238410596,581.9006622516556
85.0,1022.0,CD14,93.75172413793103,1003.6293103448276
85.0,1245.0,SLA-DRB1,91.105,1238.135
85.0,1345.0,CD11c,115.47912885662431,1345.9709618874774
85.0,1398.0,CD11c,83.08648648648649,1393.0486486486486
85.0,1403.0,CD11c,83.08648648648649,1393.0486486486486
86.0,936.0,CD14,103.55849889624724,945.1832229580574
86.0,1348.0,CD11c,115.47912885662431,1345.9709618874774
87.0,707.0,SLA-DRB1,83.2817679558011,681.25
87.0,1342.0,CD14,115.47912885662431,1345.9709618874774
87.0,1351.0,CD11c,115.47912885662431,1345.9709618874774
88.0,1087.0,CD11c,60.328445747800586,1094.5131964809384
89.0,395.0,CD11c,73.95118549511855,365.55648535564853
89.0,398.0,CD11c,37.767133956386296,399.00233644859816
89.0,701.0,SLA-DRB1,83.2817679558011,681.25
89.0,1032.0,SLA-DRB1,90.15011037527594,1053.0772626931566
89.0,1036.0,SLA-DRB1,90.15011037527594,1053.0772626931566
89.0,1345.0,CD14,115.47912885662431,1345.9709618874774
89.0,1404.0,CD11c,83.08648648648649,1393.0486486486486
90.0,577.0,CD14,89.7364238410596,581.9006622516556
90.0,754.0,SLA-DRB1,108.48314606741573,735.2902621722847
90.0,760.0,SLA-DRB1,108.48314606741573,735.2902621722847
90.0,860.0,CD14,87.36756756756756,878.4126126126126
90.0,1385.0,CD11c,83.08648648648649,1393.0486486486486
90.0,1812.0,CD14,91.09345794392523,1802.1757009345795
90.0,1837.0,SLA-DRB1,108.1931931931932,1829.4134134134133
91.0,1407.0,CD11c,83.08648648648649,1393.0486486486486
91.0,1850.0,SLA-DRB1,108.1931931931932,1829.4134134134133
92.0,750.0,SLA-DRB1,108.48314606741573,735.2902621722847
92.0,1413.0,CD11c,83.08648648648649,1393.0486486486486
92.0,1808.0,CD14,91.09345794392523,1802.1757009345795
93.0,581.0,CD14,89.7364238410596,581.9006622516556
93.0,745.0,SLA-DRB1,108.48314606741573,735.2902621722847
94.0,759.0,SLA-DRB1,108.48314606741573,735.2902621722847
94.0,1042.0,SLA-DRB1,90.15011037527594,1053.0772626931566
94.0,1847.0,SLA-DRB1,108.1931931931932,1829.4134134134133
95.0,866.0,CD14,87.36756756756756,878.4126126126126
97.0,531.0,CD14,106.4437627811861,531.9038854805726
96.0,1824.0,CD11c,108.1931931931932,1829.4134134134133
97.0,582.0,CD14,89.7364238410596,581.9006622516556
97.0,596.0,CD14,89.7364238410596,581.9006622516556
97.0,617.0,CD11c,89.7364238410596,581.9006622516556
97.0,716.0,SLA-DRB1,125.32043795620437,698.5262773722628
97.0,1253.0,CD11c,91.105,1238.135
97.0,1409.0,CD11c,83.08648648648649,1393.0486486486486
98.0,525.0,CD14,106.4437627811861,531.9038854805726
98.0,1226.0,CD14,91.105,1238.135
98.0,1251.0,CD11c,91.105,1238.135
98.0,1396.0,CD11c,83.08648648648649,1393.0486486486486
98.0,1853.0,SLA-DRB1,108.1931931931932,1829.4134134134133
99.0,523.0,CD14,106.4437627811861,531.9038854805726
99.0,588.0,CD14,89.7364238410596,581.9006622516556
99.0,1056.0,SLA-DRB1,90.15011037527594,1053.0772626931566
99.0,1358.0,CD11c,115.47912885662431,1345.9709618874774
99.0,1406.0,CD11c,83.08648648648649,1393.0486486486486
100.0,755.0,SLA-DRB1,108.48314606741573,735.2902621722847
100.0,845.0,CD14,87.36756756756756,878.4126126126126
100.0,1848.0,CD14,108.1931931931932,1829.4134134134133
101.0,542.0,CD14,106.4437627811861,531.9038854805726
101.0,750.0,SLA-DRB1,108.48314606741573,735.2902621722847
101.0,1306.0,SLA-DRB1,90.52898550724638,1312.3101449275362
101.0,1347.0,CD14,115.47912885662431,1345.9709618874774
101.0,1828.0,CD11c,108.1931931931932,1829.4134134134133
102.0,308.0,SLA-DRB1,114.30540037243948,296.7448789571695
102.0,534.0,CD14,106.4437627811861,531.9038854805726
102.0,756.0,CD14,108.48314606741573,735.2902621722847
102.0,1399.0,CD11c,83.08648648648649,1393.0486486486486
102.0,1408.0,CD11c,83.08648648648649,1393.0486486486486
102.0,1851.0,SLA-DRB1,108.1931931931932,1829.4134134134133
103.0,380.0,CD11c,73.95118549511855,365.55648535564853
103.0,541.0,CD14,106.4437627811861,531.9038854805726
103.0,1843.0,SLA-DRB1,108.1931931931932,1829.4134134134133
104.0,563.0,CD14,116.40839694656489,570.3664122137404
104.0,583.0,CD14,89.7364238410596,581.9006622516556
104.0,1055.0,SLA-DRB1,90.15011037527594,1053.0772626931566
104.0,1093.0,CD11c,115.00736377025036,1110.0957290132549
104.0,1411.0,CD11c,83.08648648648649,1393.0486486486486
104.0,1829.0,CD11c,108.1931931931932,1829.4134134134133
105.0,605.0,SLA-DRB1,89.7364238410596,581.9006622516556
105.0,721.0,CD11c,108.48314606741573,735.2902621722847
105.0,834.0,CD14,87.36756756756756,878.4126126126126
105.0,842.0,CD14,87.36756756756756,878.4126126126126
105.0,1408.0,CD11c,83.08648648648649,1393.0486486486486
105.0,1414.0,CD11c,83.08648648648649,1393.0486486486486
105.0,1838.0,CD11c,108.1931931931932,1829.4134134134133
106.0,304.0,SLA-DRB1,114.30540037243948,296.7448789571695
106.0,659.0,CD14,116.50207468879668,662.5788381742739
106.0,667.0,CD14,116.50207468879668,662.5788381742739
106.0,748.0,CD14,108.48314606741573,735.2902621722847
107.0,584.0,CD14,116.40839694656489,570.3664122137404
107.0,1820.0,SLA-DRB1,108.1931931931932,1829.4134134134133
108.0,1325.0,SLA-DRB1,118.53521126760563,1319.530985915493
108.0,1406.0,CD11c,83.08648648648649,1393.0486486486486
109.0,668.0,CD14,116.50207468879668,662.5788381742739
109.0,670.0,CD14,116.50207468879668,662.5788381742739
109.0,720.0,CD11c,125.32043795620437,698.5262773722628
109.0,936.0,CD14,103.55849889624724,945.1832229580574
109.0,1007.0,CD14,93.75172413793103,1003.6293103448276
109.0,1107.0,CD11c,115.00736377025036,1110.0957290132549
110.0,305.0,CD14,114.30540037243948,296.7448789571695
110.0,1847.0,SLA-DRB1,108.1931931931932,1829.4134134134133
111.0,825.0,CD14,148.36153846153846,845.4769230769231
112.0,1299.0,SLA-DRB1,102.31107491856677,1287.6026058631921
112.0,1403.0,CD11c,83.08648648648649,1393.0486486486486
113.0,547.0,CD14,106.4437627811861,531.9038854805726
114.0,700.0,CD14,125.32043795620437,698.5262773722628
114.0,1023.0,CD14,127.82051282051282,1026.8278388278388
114.0,1120.0,SLA-DRB1,115.00736377025036,1110.0957290132549
115.0,443.0,CD11c,137.89366053169735,421.8773006134969
115.0,1282.0,CD14,102.31107491856677,1287.6026058631921
115.0,1287.0,CD14,102.31107491856677,1287.6026058631921
115.0,1843.0,SLA-DRB1,108.1931931931932,1829.4134134134133
116.0,611.0,CD11c,147.80674846625766,587.3496932515337
118.0,1313.0,SLA-DRB1,118.53521126760563,1319.530985915493
118.0,1817.0,SLA-DRB1,108.1931931931932,1829.4134134134133
119.0,662.0,CD14,116.50207468879668,662.5788381742739
120.0,699.0,CD14,125.32043795620437,698.5262773722628
120.0,1118.0,CD11c,115.00736377025036,1110.0957290132549
121.0,648.0,CD14,116.50207468879668,662.5788381742739
121.0,1289.0,CD14,102.31107491856677,1287.6026058631921
121.0,1785.0,CD14,151.9886104783599,1785.2892938496584
121.0,1809.0,CD94,136.4200743494424,1810.5315985130112
122.0,299.0,CD14,114.30540037243948,296.7448789571695
122.0,580.0,CD14,116.40839694656489,570.3664122137404
122.0,606.0,CD11c,147.80674846625766,587.3496932515337
123.0,573.0,CD14,116.40839694656489,570.3664122137404
124.0,817.0,CD14,150.5823429541596,782.9643463497454
124.0,1245.0,CD11c,137.41545454545454,1227.7890909090909
124.0,1247.0,CD11c,137.41545454545454,1227.7890909090909
125.0,716.0,CD14,125.32043795620437,698.5262773722628
125.0,1120.0,CD11c,115.00736377025036,1110.0957290132549
125.0,1217.0,CD14,137.41545454545454,1227.7890909090909
125.0,1809.0,CD94,136.4200743494424,1810.5315985130112
126.0,297.0,CD14,114.30540037243948,296.7448789571695
126.0,662.0,CD14,116.50207468879668,662.5788381742739
127.0,671.0,CD14,116.50207468879668,662.5788381742739
127.0,1296.0,SLA-DRB1,118.53521126760563,1319.530985915493
127.0,1804.0,CD94,136.4200743494424,1810.5315985130112
129.0,298.0,CD14,114.30540037243948,296.7448789571695
129.0,715.0,CD14,125.32043795620437,698.5262773722628
129.0,1031.0,CD14,127.82051282051282,1026.8278388278388
129.0,1219.0,CD14,137.41545454545454,1227.7890909090909
130.0,1291.0,CD11c,118.53521126760563,1319.530985915493
130.0,1299.0,SLA-DRB1,118.53521126760563,1319.530985915493
130.0,1814.0,CD94,136.4200743494424,1810.5315985130112
130.0,1871.0,CD11c,108.1931931931932,1829.4134134134133
131.0,404.0,SLA-DRB1,130.54372623574145,392.4182509505703
131.0,1338.0,CD14,115.47912885662431,1345.9709618874774
132.0,285.0,CD14,114.30540037243948,296.7448789571695
132.0,823.0,CD14,148.36153846153846,845.4769230769231
132.0,1329.0,SLA-DRB1,118.53521126760563,1319.530985915493
132.0,1785.0,CD11c,151.9886104783599,1785.2892938496584
133.0,287.0,CD14,114.30540037243948,296.7448789571695
133.0,296.0,CD14,114.30540037243948,296.7448789571695
133.0,1800.0,CD94,136.4200743494424,1810.5315985130112
134.0,1843.0,CD14,108.1931931931932,1829.4134134134133
135.0,816.0,CD14,148.36153846153846,845.4769230769231
136.0,1238.0,CD14,137.41545454545454,1227.7890909090909
136.0,1330.0,CD14,149.19787985865725,1337.13074204947
137.0,1336.0,CD14,149.19787985865725,1337.13074204947
138.0,1045.0,CD14,127.82051282051282,1026.8278388278388
138.0,1161.0,SLA-DRB1,150.5291777188329,1193.0663129973475
138.0,1216.0,CD14,137.41545454545454,1227.7890909090909
138.0,1832.0,CD14,108.1931931931932,1829.4134134134133
139.0,578.0,SLA-DRB1,147.80674846625766,587.3496932515337
139.0,866.0,SLA-DRB1,148.36153846153846,845.4769230769231
139.0,1219.0,CD14,137.41545454545454,1227.7890909090909
139.0,1223.0,CD14,137.41545454545454,1227.7890909090909
139.0,1246.0,SLA-DRB1,137.41545454545454,1227.7890909090909
142.0,1104.0,CD14,132.7780487804878,1096.5536585365853
142.0,1126.0,CD14,149.2709497206704,1118.8379888268157
143.0,675.0,CD14,125.32043795620437,698.5262773722628
143.0,1249.0,CD14,137.41545454545454,1227.7890909090909
143.0,1340.0,CD11c,149.19787985865725,1337.13074204947
143.0,1851.0,CD11c,161.6625,1848.3875
144.0,1035.0,CD14,127.82051282051282,1026.8278388278388
144.0,1038.0,CD14,127.82051282051282,1026.8278388278388
144.0,1045.0,CD14,127.82051282051282,1026.8278388278388
144.0,1232.0,CD14,137.41545454545454,1227.7890909090909
145.0,399.0,SLA-DRB1,130.54372623574145,392.4182509505703
145.0,1118.0,CD14,149.2709497206704,1118.8379888268157
145.0,1177.0,CD11c,150.5291777188329,1193.0663129973475
145.0,1344.0,CD11c,149.19787985865725,1337.13074204947
146.0,736.0,CD14,136.126582278481,736.5996835443038
146.0,1113.0,CD14,149.2709497206704,1118.8379888268157
147.0,1232.0,CD14,137.41545454545454,1227.7890909090909
147.0,1267.0,CD14,137.41545454545454,1227.7890909090909
147.0,1610.0,SLA-DRB1,201.54771784232366,1624.2717842323652
148.0,705.0,CD11c,125.32043795620437,698.5262773722628
148.0,715.0,SLA-DRB1,167.46012269938652,721.010736196319
148.0,1814.0,CD14,136.4200743494424,1810.5315985130112
148.0,1827.0,SLA-DRB1,136.4200743494424,1810.5315985130112
149.0,1237.0,CD14,137.41545454545454,1227.7890909090909
149.0,1606.0,CD11c,201.54771784232366,1624.2717842323652
149.0,1840.0,CD14,161.6625,1848.3875
149.0,1845.0,CD14,161.6625,1848.3875
150.0,562.0,CD14,146.47794779477948,557.8991899189919
150.0,1228.0,CD14,137.41545454545454,1227.7890909090909
150.0,1245.0,CD14,137.41545454545454,1227.7890909090909
150.0,1254.0,CD14,137.41545454545454,1227.7890909090909
150.0,1257.0,CD14,137.41545454545454,1227.7890909090909
150.0,1339.0,CD11c,149.19787985865725,1337.13074204947
150.0,1346.0,CD11c,149.19787985865725,1337.13074204947
150.0,1610.0,CD11c,201.54771784232366,1624.2717842323652
150.0,1835.0,CD14,161.6625,1848.3875
151.0,621.0,CD14,157.17706013363028,616.8641425389756
151.0,699.0,CD14,125.32043795620437,698.5262773722628
151.0,804.0,CD14,150.5823429541596,782.9643463497454
151.0,1049.0,CD14,178.12,1053.9144444444444
151.0,1094.0,CD14,160.22810590631366,1103.3014256619144
151.0,1337.0,CD11c,149.19787985865725,1337.13074204947
151.0,1343.0,CD11c,149.19787985865725,1337.13074204947
151.0,1349.0,CD11c,149.19787985865725,1337.13074204947
151.0,1368.0,CD14,132.62328767123287,1366.3127853881278
151.0,1851.0,CD11c,161.6625,1848.3875
152.0,1261.0,CD14,137.41545454545454,1227.7890909090909
152.0,1339.0,CD11c,149.19787985865725,1337.13074204947
152.0,1352.0,CD11c,149.19787985865725,1337.13074204947
152.0,1604.0,CD14,201.54771784232366,1624.2717842323652
152.0,1607.0,CD11c,201.54771784232366,1624.2717842323652
152.0,1610.0,CD11c,201.54771784232366,1624.2717842323652
153.0,1490.0,CD11c,162.61290322580646,1505.6363636363637
154.0,585.0,SLA-DRB1,147.80674846625766,587.3496932515337
154.0,1053.0,CD14,178.12,1053.9144444444444
154.0,1179.0,CD11c,150.5291777188329,1193.0663129973475
154.0,1347.0,CD11c,149.19787985865725,1337.13074204947
155.0,394.0,SLA-DRB1,130.54372623574145,392.4182509505703
155.0,699.0,CD14,175.26692708333334,690.0963541666666
155.0,1338.0,CD11c,149.19787985865725,1337.13074204947
155.0,1352.0,CD11c,149.19787985865725,1337.13074204947
155.0,1609.0,CD14,201.54771784232366,1624.2717842323652
155.0,1838.0,SLA-DRB1,161.6625,1848.3875
156.0,405.0,SLA-DRB1,137.89366053169735,421.8773006134969
157.0,662.0,CD14,157.9419191919192,678.0328282828283
156.0,1036.0,CD14,178.12,1053.9144444444444
156.0,1343.0,CD11c,149.19787985865725,1337.13074204947
156.0,1403.0,CD11c,166.99557522123894,1396.212389380531
157.0,1253.0,CD14,137.41545454545454,1227.7890909090909
157.0,1265.0,CD14,137.41545454545454,1227.7890909090909
157.0,1317.0,SLA-DRB1,144.45169082125605,1317.3840579710145
157.0,1349.0,CD11c,149.19787985865725,1337.13074204947
157.0,1368.0,CD14,169.23431734317344,1358.6365313653137
157.0,1399.0,CD11c,166.99557522123894,1396.212389380531
